InterviewKey,CandidateKey,InterviewDateKey,InterviewStage,InterviewerKey,Outcome,Score,DurationMinutes,Notes
6330,2331,20240731,Technical,30,Failed,71.68,77,Auto-generated interview note 6330
6331,2332,20250902,HR,31,Passed,87.42,78,Auto-generated interview note 6331
6332,2333,20241007,HR,32,Passed,55.86,79,Auto-generated interview note 6332
6333,2334,20231110,Onsite,33,Passed,59.83,80,Auto-generated interview note 6333
6334,2335,20240706,HR,34,Passed,80.83,81,Auto-generated interview note 6334
6335,2336,20250621,PhoneScreen,35,Failed,87.79,82,Auto-generated interview note 6335
6336,2337,20230403,Onsite,36,Passed,77.15,83,Auto-generated interview note 6336
6337,2338,20230910,HR,37,Passed,72.96,84,Auto-generated interview note 6337
6338,2339,20230914,HR,38,Passed,76.89,85,Auto-generated interview note 6338
6339,2340,20250108,Onsite,39,Passed,76.87,86,Auto-generated interview note 6339
6340,2341,20250827,Technical,40,Failed,51.96,87,Auto-generated interview note 6340
6341,2342,20230806,HR,41,Passed,74.17,88,Auto-generated interview note 6341
6342,2343,20240217,PhoneScreen,42,Passed,92.6,89,Auto-generated interview note 6342
6343,2344,20240730,HR,43,Passed,57.26,90,Auto-generated interview note 6343
6344,2345,20230517,HR,44,Passed,61.51,30,Auto-generated interview note 6344
6345,2346,20240529,Technical,45,Failed,89.47,31,Auto-generated interview note 6345
6346,2347,20240916,HR,46,Passed,81.09,32,Auto-generated interview note 6346
6347,2348,20230427,HR,47,Passed,57.92,33,Auto-generated interview note 6347
6348,2349,20250823,Onsite,48,Passed,51.53,34,Auto-generated interview note 6348
6349,2350,20250228,PhoneScreen,49,Passed,62.1,35,Auto-generated interview note 6349
6350,2351,20230407,Technical,50,Failed,96.5,36,Auto-generated interview note 6350
6351,2352,20230328,Onsite,51,NoShow,60.88,37,Auto-generated interview note 6351
6352,2353,20230704,HR,52,Passed,70.09,38,Auto-generated interview note 6352
6353,2354,20250415,HR,53,Passed,72.1,39,Auto-generated interview note 6353
6354,2355,20230609,Onsite,54,Passed,59.37,40,Auto-generated interview note 6354
6355,2356,20250402,Technical,55,Failed,84.55,41,Auto-generated interview note 6355
6356,2357,20230906,PhoneScreen,56,Passed,65.07,42,Auto-generated interview note 6356
6357,2358,20240404,Onsite,57,Passed,84.93,43,Auto-generated interview note 6357
6358,2359,20240409,HR,58,Passed,80.03,44,Auto-generated interview note 6358
6359,2360,20231027,HR,59,Passed,96.0,45,Auto-generated interview note 6359
6360,2361,20240207,Technical,60,Failed,58.67,46,Auto-generated interview note 6360
6361,2362,20250805,HR,61,Passed,79.45,47,Auto-generated interview note 6361
6362,2363,20250210,HR,62,Passed,75.35,48,Auto-generated interview note 6362
6363,2364,20240323,PhoneScreen,63,Passed,78.65,49,Auto-generated interview note 6363
6364,2365,20240701,HR,64,Passed,89.74,50,Auto-generated interview note 6364
6365,2366,20240207,Technical,65,Failed,67.48,51,Auto-generated interview note 6365
6366,2367,20241031,Onsite,66,Passed,86.27,52,Auto-generated interview note 6366
6367,2368,20240914,HR,67,Passed,67.98,53,Auto-generated interview note 6367
6368,2369,20231125,HR,68,Passed,70.3,54,Auto-generated interview note 6368
6369,2370,20250611,Onsite,69,Passed,74.74,55,Auto-generated interview note 6369
6370,2371,20240511,PhoneScreen,70,Failed,56.48,56,Auto-generated interview note 6370
6371,2372,20240723,HR,71,Passed,71.15,57,Auto-generated interview note 6371
6372,2373,20250310,Onsite,72,Passed,71.3,58,Auto-generated interview note 6372
6373,2374,20231006,HR,73,Passed,50.38,59,Auto-generated interview note 6373
6374,2375,20240425,HR,74,Passed,74.53,60,Auto-generated interview note 6374
6375,2376,20241010,Technical,75,Failed,91.39,61,Auto-generated interview note 6375
6376,2377,20230328,HR,76,Passed,80.7,62,Auto-generated interview note 6376
6377,2378,20230416,PhoneScreen,77,Passed,57.3,63,Auto-generated interview note 6377
6378,2379,20230420,Onsite,78,Passed,99.15,64,Auto-generated interview note 6378
6379,2380,20240817,HR,79,Passed,94.0,65,Auto-generated interview note 6379
6380,2381,20250222,Technical,80,Passed,70.32,66,Auto-generated interview note 6380
6381,2382,20240507,Onsite,81,Passed,97.34,67,Auto-generated interview note 6381
6382,2383,20250608,HR,82,Passed,60.19,68,Auto-generated interview note 6382
6383,2384,20240527,HR,83,Passed,70.24,69,Auto-generated interview note 6383
6384,2385,20230411,PhoneScreen,84,Passed,95.55,70,Auto-generated interview note 6384
6385,2386,20231128,Technical,85,Failed,79.48,71,Auto-generated interview note 6385
6386,2387,20241025,HR,86,Passed,96.27,72,Auto-generated interview note 6386
6387,2388,20241205,Onsite,87,Passed,98.8,73,Auto-generated interview note 6387
6388,2389,20230830,HR,88,Passed,99.86,74,Auto-generated interview note 6388
6389,2390,20230930,HR,89,Passed,82.65,75,Auto-generated interview note 6389
6390,2391,20250128,Technical,90,Failed,66.68,76,Auto-generated interview note 6390
6391,2392,20240621,PhoneScreen,91,Passed,80.12,77,Auto-generated interview note 6391
6392,2393,20230511,HR,92,Passed,87.3,78,Auto-generated interview note 6392
6393,2394,20241031,Onsite,93,Passed,90.71,79,Auto-generated interview note 6393
6394,2395,20240213,HR,94,Passed,87.17,80,Auto-generated interview note 6394
6395,2396,20231203,Technical,95,Failed,62.27,81,Auto-generated interview note 6395
6396,2397,20230915,Onsite,96,Passed,90.52,82,Auto-generated interview note 6396
6397,2398,20250201,HR,97,Passed,89.81,83,Auto-generated interview note 6397
6398,2399,20231014,PhoneScreen,98,Passed,56.65,84,Auto-generated interview note 6398
6399,2400,20230323,Onsite,99,Passed,76.53,85,Auto-generated interview note 6399
6400,2401,20230904,Technical,100,Failed,77.49,86,Auto-generated interview note 6400
6401,2402,20230410,HR,101,Passed,69.39,87,Auto-generated interview note 6401
6402,2403,20250811,Onsite,102,Passed,61.73,88,Auto-generated interview note 6402
6403,2404,20250128,HR,103,Passed,80.6,89,Auto-generated interview note 6403
6404,2405,20240505,HR,104,Passed,58.59,90,Auto-generated interview note 6404
6405,2406,20240220,PhoneScreen,105,Failed,73.78,30,Auto-generated interview note 6405
6406,2407,20250401,HR,106,Passed,98.16,31,Auto-generated interview note 6406
6407,2408,20231204,HR,107,Passed,84.12,32,Auto-generated interview note 6407
6408,2409,20230903,Onsite,108,Passed,52.25,33,Auto-generated interview note 6408
6409,2410,20240712,HR,109,NoShow,79.56,34,Auto-generated interview note 6409
6410,2411,20250803,Technical,110,Failed,74.04,35,Auto-generated interview note 6410
6411,2412,20241023,Onsite,111,Passed,60.2,36,Auto-generated interview note 6411
6412,2413,20230913,PhoneScreen,112,Passed,70.92,37,Auto-generated interview note 6412
6413,2414,20231008,HR,113,Passed,50.11,38,Auto-generated interview note 6413
6414,2415,20240703,Onsite,114,Passed,51.69,39,Auto-generated interview note 6414
6415,2416,20240429,Technical,115,Failed,66.87,40,Auto-generated interview note 6415
6416,2417,20240111,HR,116,Passed,81.49,41,Auto-generated interview note 6416
6417,2418,20231128,Onsite,117,Passed,87.06,42,Auto-generated interview note 6417
6418,2419,20250817,HR,118,Passed,62.57,43,Auto-generated interview note 6418
6419,2420,20250622,PhoneScreen,119,Passed,95.24,44,Auto-generated interview note 6419
6420,2421,20241020,Technical,120,Failed,57.66,45,Auto-generated interview note 6420
6421,2422,20241212,HR,121,Passed,63.69,46,Auto-generated interview note 6421
6422,2423,20250123,HR,122,Passed,76.69,47,Auto-generated interview note 6422
6423,2424,20250730,Onsite,123,Passed,85.15,48,Auto-generated interview note 6423
6424,2425,20230822,HR,124,Passed,95.57,49,Auto-generated interview note 6424
6425,2426,20230402,Technical,125,Failed,55.59,50,Auto-generated interview note 6425
6426,2427,20231205,PhoneScreen,126,Passed,84.85,51,Auto-generated interview note 6426
6427,2428,20240227,HR,127,Passed,96.14,52,Auto-generated interview note 6427
6428,2429,20250313,HR,128,Passed,51.58,53,Auto-generated interview note 6428
6429,2430,20230517,Onsite,129,Passed,79.53,54,Auto-generated interview note 6429
6430,2431,20240724,Technical,130,Failed,55.51,55,Auto-generated interview note 6430
6431,2432,20231223,HR,131,Passed,72.92,56,Auto-generated interview note 6431
6432,2433,20250129,Onsite,132,Passed,84.39,57,Auto-generated interview note 6432
6433,2434,20230814,PhoneScreen,133,Passed,72.64,58,Auto-generated interview note 6433
6434,2435,20230329,HR,134,Passed,73.01,59,Auto-generated interview note 6434
6435,2436,20240501,Technical,135,Passed,64.22,60,Auto-generated interview note 6435
6436,2437,20230413,HR,136,Passed,94.93,61,Auto-generated interview note 6436
6437,2438,20230817,HR,137,Passed,84.84,62,Auto-generated interview note 6437
6438,2439,20241220,Onsite,138,NoShow,58.52,63,Auto-generated interview note 6438
6439,2440,20250219,HR,139,Passed,73.01,64,Auto-generated interview note 6439
6440,2441,20250723,PhoneScreen,140,Failed,58.11,65,Auto-generated interview note 6440
6441,2442,20250627,Onsite,141,Passed,64.8,66,Auto-generated interview note 6441
6442,2443,20231201,HR,142,Passed,85.64,67,Auto-generated interview note 6442
6443,2444,20231122,HR,143,Passed,54.31,68,Auto-generated interview note 6443
6444,2445,20240210,Onsite,144,Passed,88.04,69,Auto-generated interview note 6444
6445,2446,20240613,Technical,145,Failed,92.11,70,Auto-generated interview note 6445
6446,2447,20250903,HR,146,Passed,85.55,71,Auto-generated interview note 6446
6447,2448,20240309,PhoneScreen,147,Passed,76.75,72,Auto-generated interview note 6447
6448,2449,20231103,HR,148,Passed,83.34,73,Auto-generated interview note 6448
6449,2450,20230527,HR,149,Passed,86.71,74,Auto-generated interview note 6449
6450,2451,20230505,Technical,150,Failed,95.07,75,Auto-generated interview note 6450
6451,2452,20250307,HR,1,Passed,72.63,76,Auto-generated interview note 6451
6452,2453,20240508,HR,2,Passed,57.13,77,Auto-generated interview note 6452
6453,2454,20250829,Onsite,3,Passed,52.57,78,Auto-generated interview note 6453
6454,2455,20240811,PhoneScreen,4,Passed,78.2,79,Auto-generated interview note 6454
6455,2456,20230630,Technical,5,Failed,58.1,80,Auto-generated interview note 6455
6456,2457,20250722,Onsite,6,Passed,56.47,81,Auto-generated interview note 6456
6457,2458,20240629,HR,7,Passed,95.99,82,Auto-generated interview note 6457
6458,2459,20240125,HR,8,Passed,57.64,83,Auto-generated interview note 6458
6459,2460,20240121,Onsite,9,Passed,78.03,84,Auto-generated interview note 6459
6460,2461,20250731,Technical,10,Failed,82.25,85,Auto-generated interview note 6460
6461,2462,20240929,PhoneScreen,11,Passed,87.9,86,Auto-generated interview note 6461
6462,2463,20230627,Onsite,12,Passed,94.15,87,Auto-generated interview note 6462
6463,2464,20230429,HR,13,Passed,62.83,88,Auto-generated interview note 6463
6464,2465,20250302,HR,14,Passed,90.2,89,Auto-generated interview note 6464
6465,2466,20231119,Technical,15,Failed,80.35,90,Auto-generated interview note 6465
6466,2467,20250322,HR,16,Passed,71.66,30,Auto-generated interview note 6466
6467,2468,20250103,HR,17,NoShow,68.59,31,Auto-generated interview note 6467
6468,2469,20240930,PhoneScreen,18,Passed,63.21,32,Auto-generated interview note 6468
6469,2470,20240921,HR,19,Passed,61.2,33,Auto-generated interview note 6469
6470,2471,20240916,Technical,20,Failed,64.76,34,Auto-generated interview note 6470
6471,2472,20230621,Onsite,21,Passed,73.41,35,Auto-generated interview note 6471
6472,2473,20250330,HR,22,Passed,87.68,36,Auto-generated interview note 6472
6473,2474,20240928,HR,23,Passed,56.6,37,Auto-generated interview note 6473
6474,2475,20250518,Onsite,24,Passed,67.67,38,Auto-generated interview note 6474
6475,2476,20250709,PhoneScreen,25,Failed,54.7,39,Auto-generated interview note 6475
6476,2477,20230524,HR,26,Passed,90.11,40,Auto-generated interview note 6476
6477,2478,20230830,Onsite,27,Passed,66.64,41,Auto-generated interview note 6477
6478,2479,20250905,HR,28,Passed,84.17,42,Auto-generated interview note 6478
6479,2480,20240927,HR,29,Passed,75.15,43,Auto-generated interview note 6479
6480,2481,20241230,Technical,30,Failed,62.65,44,Auto-generated interview note 6480
6481,2482,20231220,HR,31,Passed,53.0,45,Auto-generated interview note 6481
6482,2483,20240525,PhoneScreen,32,Passed,97.74,46,Auto-generated interview note 6482
6483,2484,20250301,Onsite,33,Passed,91.23,47,Auto-generated interview note 6483
6484,2485,20240917,HR,34,Passed,56.56,48,Auto-generated interview note 6484
6485,2486,20230324,Technical,35,Failed,56.35,49,Auto-generated interview note 6485
6486,2487,20231128,Onsite,36,Passed,72.97,50,Auto-generated interview note 6486
6487,2488,20250723,HR,37,Passed,60.6,51,Auto-generated interview note 6487
6488,2489,20231109,HR,38,Passed,92.3,52,Auto-generated interview note 6488
6489,2490,20240903,PhoneScreen,39,Passed,58.69,53,Auto-generated interview note 6489
6490,2491,20240310,Technical,40,Passed,69.7,54,Auto-generated interview note 6490
6491,2492,20240703,HR,41,Passed,66.96,55,Auto-generated interview note 6491
6492,2493,20240910,Onsite,42,Passed,86.99,56,Auto-generated interview note 6492
6493,2494,20240421,HR,43,Passed,67.26,57,Auto-generated interview note 6493
6494,2495,20240902,HR,44,Passed,55.04,58,Auto-generated interview note 6494
6495,2496,20250716,Technical,45,Failed,77.19,59,Auto-generated interview note 6495
6496,2497,20230909,PhoneScreen,46,NoShow,85.5,60,Auto-generated interview note 6496
6497,2498,20250406,HR,47,Passed,80.6,61,Auto-generated interview note 6497
6498,2499,20250324,Onsite,48,Passed,75.58,62,Auto-generated interview note 6498
6499,2500,20240101,HR,49,Passed,58.77,63,Auto-generated interview note 6499
6500,2501,20230802,Technical,50,Failed,56.71,64,Auto-generated interview note 6500
6501,2502,20240821,Onsite,51,Passed,76.55,65,Auto-generated interview note 6501
6502,2503,20250221,HR,52,Passed,59.25,66,Auto-generated interview note 6502
6503,2504,20250124,PhoneScreen,53,Passed,75.93,67,Auto-generated interview note 6503
6504,2505,20250201,Onsite,54,Passed,95.2,68,Auto-generated interview note 6504
6505,2506,20250623,Technical,55,Failed,67.77,69,Auto-generated interview note 6505
6506,2507,20250702,HR,56,Passed,51.98,70,Auto-generated interview note 6506
6507,2508,20250808,Onsite,57,Passed,99.98,71,Auto-generated interview note 6507
6508,2509,20240525,HR,58,Passed,50.26,72,Auto-generated interview note 6508
6509,2510,20240128,HR,59,Passed,91.01,73,Auto-generated interview note 6509
6510,2511,20250605,PhoneScreen,60,Failed,66.54,74,Auto-generated interview note 6510
6511,2512,20231012,HR,61,Passed,59.53,75,Auto-generated interview note 6511
6512,2513,20250720,HR,62,Passed,83.46,76,Auto-generated interview note 6512
6513,2514,20241126,Onsite,63,Passed,57.4,77,Auto-generated interview note 6513
6514,2515,20240503,HR,64,Passed,83.96,78,Auto-generated interview note 6514
6515,2516,20250901,Technical,65,Failed,55.52,79,Auto-generated interview note 6515
6516,2517,20230614,Onsite,66,Passed,59.45,80,Auto-generated interview note 6516
6517,2518,20241125,PhoneScreen,67,Passed,62.43,81,Auto-generated interview note 6517
6518,2519,20230719,HR,68,Passed,57.23,82,Auto-generated interview note 6518
6519,2520,20230629,Onsite,69,Passed,71.52,83,Auto-generated interview note 6519
6520,2521,20230408,Technical,70,Failed,94.8,84,Auto-generated interview note 6520
6521,2522,20230603,HR,71,Passed,94.99,85,Auto-generated interview note 6521
6522,2523,20240107,Onsite,72,Passed,74.54,86,Auto-generated interview note 6522
6523,2524,20230604,HR,73,Passed,99.25,87,Auto-generated interview note 6523
6524,2525,20250718,PhoneScreen,74,Passed,51.55,88,Auto-generated interview note 6524
6525,2526,20240918,Technical,75,Failed,71.15,89,Auto-generated interview note 6525
6526,2527,20250202,HR,76,Passed,52.45,90,Auto-generated interview note 6526
6527,2528,20231227,HR,77,Passed,71.15,30,Auto-generated interview note 6527
6528,2529,20240514,Onsite,78,Passed,59.7,31,Auto-generated interview note 6528
6529,2530,20240211,HR,79,Passed,87.71,32,Auto-generated interview note 6529
6530,2531,20240808,Technical,80,Failed,77.75,33,Auto-generated interview note 6530
6531,2532,20240412,PhoneScreen,81,Passed,69.79,34,Auto-generated interview note 6531
6532,2533,20240109,HR,82,Passed,56.46,35,Auto-generated interview note 6532
6533,2534,20230507,HR,83,Passed,67.33,36,Auto-generated interview note 6533
6534,2535,20250221,Onsite,84,Passed,86.5,37,Auto-generated interview note 6534
6535,2536,20240826,Technical,85,Failed,89.62,38,Auto-generated interview note 6535
6536,2537,20241219,HR,86,Passed,95.08,39,Auto-generated interview note 6536
6537,2538,20250423,Onsite,87,Passed,99.8,40,Auto-generated interview note 6537
6538,2539,20250602,PhoneScreen,88,Passed,76.38,41,Auto-generated interview note 6538
6539,2540,20231013,HR,89,Passed,52.46,42,Auto-generated interview note 6539
6540,2541,20230326,Technical,90,Failed,58.73,43,Auto-generated interview note 6540
6541,2542,20250722,HR,91,Passed,92.53,44,Auto-generated interview note 6541
6542,2543,20231108,HR,92,Passed,55.35,45,Auto-generated interview note 6542
6543,2544,20230527,Onsite,93,Passed,73.74,46,Auto-generated interview note 6543
6544,2545,20230322,HR,94,Passed,54.44,47,Auto-generated interview note 6544
6545,2546,20250625,PhoneScreen,95,Passed,66.43,48,Auto-generated interview note 6545
6546,2547,20230513,Onsite,96,Passed,84.17,49,Auto-generated interview note 6546
6547,2548,20250410,HR,97,Passed,81.0,50,Auto-generated interview note 6547
6548,2549,20250302,HR,98,Passed,55.38,51,Auto-generated interview note 6548
6549,2550,20230830,Onsite,99,Passed,54.58,52,Auto-generated interview note 6549
6550,2551,20240614,Technical,100,Failed,88.09,53,Auto-generated interview note 6550
6551,2552,20240912,HR,101,Passed,70.85,54,Auto-generated interview note 6551
6552,2553,20230428,PhoneScreen,102,Passed,65.08,55,Auto-generated interview note 6552
6553,2554,20240610,HR,103,Passed,85.9,56,Auto-generated interview note 6553
6554,2555,20250616,HR,104,NoShow,96.85,57,Auto-generated interview note 6554
6555,2556,20240210,Technical,105,Failed,78.62,58,Auto-generated interview note 6555
6556,2557,20241102,HR,106,Passed,94.97,59,Auto-generated interview note 6556
6557,2558,20240814,HR,107,Passed,78.72,60,Auto-generated interview note 6557
6558,2559,20240207,Onsite,108,Passed,96.23,61,Auto-generated interview note 6558
6559,2560,20230330,PhoneScreen,109,Passed,53.48,62,Auto-generated interview note 6559
6560,2561,20250819,Technical,110,Failed,92.28,63,Auto-generated interview note 6560
6561,2562,20241224,Onsite,111,Passed,55.4,64,Auto-generated interview note 6561
6562,2563,20240306,HR,112,Passed,56.54,65,Auto-generated interview note 6562
6563,2564,20231015,HR,113,Passed,78.64,66,Auto-generated interview note 6563
6564,2565,20240328,Onsite,114,Passed,93.04,67,Auto-generated interview note 6564
6565,2566,20240413,Technical,115,Failed,93.13,68,Auto-generated interview note 6565
6566,2567,20250324,PhoneScreen,116,Passed,77.64,69,Auto-generated interview note 6566
6567,2568,20231121,Onsite,117,Passed,77.36,70,Auto-generated interview note 6567
6568,2569,20241020,HR,118,Passed,75.2,71,Auto-generated interview note 6568
6569,2570,20231228,HR,119,Passed,51.93,72,Auto-generated interview note 6569
6570,2571,20230418,Technical,120,Failed,60.67,73,Auto-generated interview note 6570
6571,2572,20250318,HR,121,Passed,58.66,74,Auto-generated interview note 6571
6572,2573,20240826,HR,122,Passed,96.59,75,Auto-generated interview note 6572
6573,2574,20240925,PhoneScreen,123,Passed,73.86,76,Auto-generated interview note 6573
6574,2575,20240815,HR,124,Passed,83.43,77,Auto-generated interview note 6574
6575,2576,20250711,Technical,125,Failed,83.2,78,Auto-generated interview note 6575
6576,2577,20250624,Onsite,126,Passed,65.3,79,Auto-generated interview note 6576
6577,2578,20230727,HR,127,Passed,54.05,80,Auto-generated interview note 6577
6578,2579,20230713,HR,128,Passed,58.31,81,Auto-generated interview note 6578
6579,2580,20240505,Onsite,129,Passed,59.73,82,Auto-generated interview note 6579
6580,2581,20240826,PhoneScreen,130,Failed,78.54,83,Auto-generated interview note 6580
6581,2582,20250113,HR,131,Passed,62.49,84,Auto-generated interview note 6581
6582,2583,20250518,Onsite,132,Passed,80.47,85,Auto-generated interview note 6582
6583,2584,20240925,HR,133,NoShow,89.59,86,Auto-generated interview note 6583
6584,2585,20241016,HR,134,Passed,84.47,87,Auto-generated interview note 6584
6585,2586,20230809,Technical,135,Failed,99.71,88,Auto-generated interview note 6585
6586,2587,20250129,HR,136,Passed,85.81,89,Auto-generated interview note 6586
6587,2588,20250608,PhoneScreen,137,Passed,89.39,90,Auto-generated interview note 6587
6588,2589,20250703,Onsite,138,Passed,71.77,30,Auto-generated interview note 6588
6589,2590,20231013,HR,139,Passed,80.83,31,Auto-generated interview note 6589
6590,2591,20240907,Technical,140,Failed,74.72,32,Auto-generated interview note 6590
6591,2592,20250225,Onsite,141,Passed,72.7,33,Auto-generated interview note 6591
6592,2593,20250627,HR,142,Passed,72.63,34,Auto-generated interview note 6592
6593,2594,20230919,HR,143,Passed,99.12,35,Auto-generated interview note 6593
6594,2595,20241225,PhoneScreen,144,Passed,64.42,36,Auto-generated interview note 6594
6595,2596,20231024,Technical,145,Failed,93.02,37,Auto-generated interview note 6595
6596,2597,20250528,HR,146,Passed,60.78,38,Auto-generated interview note 6596
6597,2598,20240623,Onsite,147,Passed,90.4,39,Auto-generated interview note 6597
6598,2599,20231017,HR,148,Passed,62.82,40,Auto-generated interview note 6598
6599,2600,20250325,HR,149,Passed,81.62,41,Auto-generated interview note 6599
6600,2601,20230517,Technical,150,Passed,98.71,42,Auto-generated interview note 6600
6601,2602,20240929,PhoneScreen,1,Passed,85.22,43,Auto-generated interview note 6601
6602,2603,20230703,HR,2,Passed,92.08,44,Auto-generated interview note 6602
6603,2604,20240520,Onsite,3,Passed,51.46,45,Auto-generated interview note 6603
6604,2605,20230821,HR,4,Passed,71.46,46,Auto-generated interview note 6604
6605,2606,20230407,Technical,5,Failed,83.02,47,Auto-generated interview note 6605
6606,2607,20231006,Onsite,6,Passed,96.01,48,Auto-generated interview note 6606
6607,2608,20240619,HR,7,Passed,98.41,49,Auto-generated interview note 6607
6608,2609,20230322,PhoneScreen,8,Passed,55.6,50,Auto-generated interview note 6608
6609,2610,20250716,Onsite,9,Passed,94.34,51,Auto-generated interview note 6609
6610,2611,20250508,Technical,10,Failed,90.28,52,Auto-generated interview note 6610
6611,2612,20240428,HR,11,Passed,58.17,53,Auto-generated interview note 6611
6612,2613,20230721,Onsite,12,NoShow,92.94,54,Auto-generated interview note 6612
6613,2614,20241025,HR,13,Passed,77.58,55,Auto-generated interview note 6613
6614,2615,20250520,HR,14,Passed,75.08,56,Auto-generated interview note 6614
6615,2616,20250410,PhoneScreen,15,Failed,93.91,57,Auto-generated interview note 6615
6616,2617,20230715,HR,16,Passed,85.6,58,Auto-generated interview note 6616
6617,2618,20250731,HR,17,Passed,58.73,59,Auto-generated interview note 6617
6618,2619,20231130,Onsite,18,Passed,51.22,60,Auto-generated interview note 6618
6619,2620,20250323,HR,19,Passed,84.39,61,Auto-generated interview note 6619
6620,2621,20231220,Technical,20,Failed,92.52,62,Auto-generated interview note 6620
6621,2622,20231208,Onsite,21,Passed,83.81,63,Auto-generated interview note 6621
6622,2623,20250111,PhoneScreen,22,Passed,90.88,64,Auto-generated interview note 6622
6623,2624,20240318,HR,23,Passed,67.24,65,Auto-generated interview note 6623
6624,2625,20240706,Onsite,24,Passed,81.55,66,Auto-generated interview note 6624
6625,2626,20230808,Technical,25,Failed,94.08,67,Auto-generated interview note 6625
6626,2627,20250122,HR,26,Passed,65.0,68,Auto-generated interview note 6626
6627,2628,20241215,Onsite,27,Passed,98.76,69,Auto-generated interview note 6627
6628,2629,20250116,HR,28,Passed,91.74,70,Auto-generated interview note 6628
6629,2630,20250616,PhoneScreen,29,Passed,61.66,71,Auto-generated interview note 6629
6630,2631,20231108,Technical,30,Failed,80.2,72,Auto-generated interview note 6630
6631,2632,20240801,HR,31,Passed,56.11,73,Auto-generated interview note 6631
6632,2633,20240123,HR,32,Passed,77.88,74,Auto-generated interview note 6632
6633,2634,20240420,Onsite,33,Passed,64.43,75,Auto-generated interview note 6633
6634,2635,20250426,HR,34,Passed,56.2,76,Auto-generated interview note 6634
6635,2636,20241216,Technical,35,Failed,80.87,77,Auto-generated interview note 6635
6636,2637,20231012,PhoneScreen,36,Passed,96.14,78,Auto-generated interview note 6636
6637,2638,20231229,HR,37,Passed,94.58,79,Auto-generated interview note 6637
6638,2639,20230418,HR,38,Passed,67.82,80,Auto-generated interview note 6638
6639,2640,20240102,Onsite,39,Passed,98.4,81,Auto-generated interview note 6639
6640,2641,20240505,Technical,40,Failed,96.17,82,Auto-generated interview note 6640
6641,2642,20250704,HR,41,NoShow,83.96,83,Auto-generated interview note 6641
6642,2643,20231127,Onsite,42,Passed,53.57,84,Auto-generated interview note 6642
6643,2644,20250718,PhoneScreen,43,Passed,91.31,85,Auto-generated interview note 6643
6644,2645,20250811,HR,44,Passed,96.79,86,Auto-generated interview note 6644
6645,2646,20240904,Technical,45,Failed,61.45,87,Auto-generated interview note 6645
6646,2647,20240412,HR,46,Passed,89.71,88,Auto-generated interview note 6646
6647,2648,20250826,HR,47,Passed,81.55,89,Auto-generated interview note 6647
6648,2649,20250520,Onsite,48,Passed,77.87,90,Auto-generated interview note 6648
6649,2650,20250114,HR,49,Passed,84.08,30,Auto-generated interview note 6649
6650,2651,20250404,PhoneScreen,50,Failed,63.45,31,Auto-generated interview note 6650
6651,2652,20240610,Onsite,51,Passed,87.86,32,Auto-generated interview note 6651
6652,2653,20250222,HR,52,Passed,63.36,33,Auto-generated interview note 6652
6653,2654,20230629,HR,53,Passed,82.07,34,Auto-generated interview note 6653
6654,2655,20240725,Onsite,54,Passed,74.25,35,Auto-generated interview note 6654
6655,2656,20250528,Technical,55,Passed,72.77,36,Auto-generated interview note 6655
6656,2657,20240327,HR,56,Passed,71.76,37,Auto-generated interview note 6656
6657,2658,20230714,PhoneScreen,57,Passed,84.36,38,Auto-generated interview note 6657
6658,2659,20250625,HR,58,Passed,98.18,39,Auto-generated interview note 6658
6659,2660,20240809,HR,59,Passed,75.41,40,Auto-generated interview note 6659
6660,2661,20250621,Technical,60,Failed,59.01,41,Auto-generated interview note 6660
6661,2662,20241018,HR,61,Passed,59.57,42,Auto-generated interview note 6661
6662,2663,20230408,HR,62,Passed,61.8,43,Auto-generated interview note 6662
6663,2664,20241029,Onsite,63,Passed,83.7,44,Auto-generated interview note 6663
6664,2665,20250831,PhoneScreen,64,Passed,99.88,45,Auto-generated interview note 6664
6665,2666,20250125,Technical,65,Failed,59.03,46,Auto-generated interview note 6665
6666,2667,20250531,Onsite,66,Passed,52.39,47,Auto-generated interview note 6666
6667,2668,20230701,HR,67,Passed,76.14,48,Auto-generated interview note 6667
6668,2669,20241004,HR,68,Passed,64.69,49,Auto-generated interview note 6668
6669,2670,20250822,Onsite,69,Passed,96.14,50,Auto-generated interview note 6669
6670,2671,20250905,Technical,70,Failed,80.58,51,Auto-generated interview note 6670
6671,2672,20240913,PhoneScreen,71,Passed,60.06,52,Auto-generated interview note 6671
6672,2673,20240322,Onsite,72,Passed,65.28,53,Auto-generated interview note 6672
6673,2674,20230831,HR,73,Passed,97.8,54,Auto-generated interview note 6673
6674,2675,20241104,HR,74,Passed,85.13,55,Auto-generated interview note 6674
6675,2676,20241125,Technical,75,Failed,70.86,56,Auto-generated interview note 6675
6676,2677,20230719,HR,76,Passed,82.7,57,Auto-generated interview note 6676
6677,2678,20231125,HR,77,Passed,82.81,58,Auto-generated interview note 6677
6678,2679,20240327,PhoneScreen,78,Passed,87.83,59,Auto-generated interview note 6678
6679,2680,20230910,HR,79,Passed,62.47,60,Auto-generated interview note 6679
6680,2681,20240816,Technical,80,Failed,68.63,61,Auto-generated interview note 6680
6681,2682,20240106,Onsite,81,Passed,66.59,62,Auto-generated interview note 6681
6682,2683,20230801,HR,82,Passed,74.92,63,Auto-generated interview note 6682
6683,2684,20250412,HR,83,Passed,81.15,64,Auto-generated interview note 6683
